id,title,author,genre,story,thumbnail_url,webtoon_url
49,공녀님의 꽃밭에는 그들이 산다,검오리,로맨스,"가족의 사랑을 받고 싶어 새로 얻게 된 삶에 사랑을 바랬다. 그런데 웬걸?! 
정령왕의 인장 덕에 정령사의 자질을 갖고 태어났는데...
부모님과 두 오라버니들은 한없는 애정을 퍼붓고, 기사단은 제발 호위로 뽑아달라며 졸졸 따라다니기 일쑤다. 

게다가..""네 가벼운 바람은 내 간절한 염원이라는 것을 왜 몰라줄까."" 
동(東) 마계 지배자인 제 2악마는 시선 한번 달라 애원하고, 

""좋은 황제가 되고 싶다. 네가 편안히 머무르는 것으로 족할 제국을 만드는 황제가."" 
소꿉친구인 황태자는 날 위해 강한 제국을 만들겠다 선포한다.  

[우리 병아리 앞에 다 무릎을 꿇어라!] 계약한 정령들이 입버릇처럼 외치는 것은 덤. 
모두가 깨물지 못해 안달 난 병아리의 본격 꽃길 걷기!",https://image-comic.pstatic.net/webtoon/818528/thumbnail/thumbnail_IMAG21_0f920e3a-0a21-4a77-a606-ab8eff26004b.jpg,https://comic.naver.com/webtoon/list?titleId=818528&tab=mon
50,달로 만든 아이,온윤,판타지,"어린 시절부터 남들이 보지 못하는 존재들을 볼 수 있던 '박하'.
평생을 외롭게 살아온 박하는 18살이 되던 해, 
처음으로 자신과 같은 것을 볼 수 있는 '진도'와 그의 친구들을 만나게 된다. 
어느 날, 진도를 통해 박하가 과거에 영물들을 군림했던 '달아이'라는 사실이 밝혀지게 되고
그 사실이 소문이 나며 수많은 영물과 귀신들이 박하를 노리게 된다.",https://image-comic.pstatic.net/webtoon/784107/thumbnail/thumbnail_IMAG21_98a19f14-de9a-491d-bc11-a3103e7e671d.jpg,https://comic.naver.com/webtoon/list?titleId=784107&tab=mon
51,꿈의 기업,문지현,스릴러,문명을 지배하는 거대기업과 거대기업을 움직이는 인공지능. 그 인공지능이 꿈을 꾸기 시작했다. 엄청난 경쟁률을 뚫고 대기업 드림코퍼레이션에 입사한 꿈사원들. 그들 앞에 의심스러운 일들이 펼쳐지는데..!,https://image-comic.pstatic.net/webtoon/687915/thumbnail/thumbnail_IMAG21_d46ad6b8-e9a8-4bc8-b501-e62adfee0eb6.jpg,https://comic.naver.com/webtoon/list?titleId=687915&tab=mon
52,학식의 꿈,으앵,로맨스,"어려운 환경에서도 꿋꿋이 공부해 명문대에 합격했지만, 연애 점수는 0점인 예진.
남자친구를 만들고 싶다는 소망으로 이것저것 시도해 보는데….
때마침 예진의 앞에 나타난 유일한 남사친이자 체대생 현은 친구라는 탈을 쓰고 예진에게 점점 집착한다.
과연 예진은 높은 학식으로 집안을 일으키는 꿈과, 학식 먹으며 연애하는 꿈 두 가지를 모두 이룰 수 있을까?",https://image-comic.pstatic.net/webtoon/818403/thumbnail/thumbnail_IMAG21_86a7a866-aa7c-4c95-9af7-9969077c5b28.jpg,https://comic.naver.com/webtoon/list?titleId=818403&tab=mon
53,엘프,홍작가,판타지,"유원지 관리인 태인에게 자신을 '엘프'라 하는 이상한 손님 제솔이 찾아온다. 
그녀는 아버지의 유품을 달라고 하면서 그의 목걸이를 훔쳐 간다. 
그때, 태인을 납치(?) 하는 정체불명의 사람들. 
그들은 태인이 우리나라의 소수민족 '엘프'이며, 
'엘프' 중에서도 신처럼 모셔지는 강산의 후예라며 
태인에게 '엘프'가 이주할 수 있게 도와달라 부탁하는데...",https://image-comic.pstatic.net/webtoon/808776/thumbnail/thumbnail_IMAG21_fb25d2f3-790c-48db-beaf-c2504f4ed4c0.jpg,https://comic.naver.com/webtoon/list?titleId=808776&tab=mon
54,쥴리에타의 드레스 업,말차,로맨스,"""모습을 감춰야 해!""

고위 귀족의 사생아로 본부인에게 내쳐져 5살 때부터 극장 소품실에서 자라난 쥴리에타.
그 안에는 빙의된 한국인 여자 예나가 존재했다.

뛰어난 외모는 고아가 된 자신에게 독이 될 것을 알게 된 쥴리에타는
얼굴을 숨기기 위해 커다란 안경과 부스스한 가발로 변장한다.

성인이 되어 극장을 나가고자 하지만 극장주는 지금까지 키워준 빚을 갚으라 독촉하고,
쥴리에타는 인기 초절정인 황자의 시녀가 되어 그 돈을 갚기로 한다.

하지만 특유의 매력은 변장으로도 가릴 수 없는 것.
달라붙는 여자들에게 질린 황자 킬리언의 마음이 이윽고 무덤덤한 시녀에게 닿고 마는데…",https://image-comic.pstatic.net/webtoon/808711/thumbnail/thumbnail_IMAG21_d0fb6e8e-bae0-4561-b537-bd84a6b3cb09.jpg,https://comic.naver.com/webtoon/list?titleId=808711&tab=mon
55,오늘의 일기예보,지휘,로맨스,"새내기 시절 불같은 사랑을 했던 '예보'와 '일'
통칭 '일기예보'로 불리며 학과의 유명한 CC였으나,
대차게 헤어진 후 둘은 각자 휴학을 하고 만다.
그런데, 몇 년 뒤 다시 학교에서 재회하게 되었다?!
""너네 CC 하지 마라. 일기예보처럼 돼!.""
휴학을 해도 잊혀지지 않은 희대의 CC.
과연 남은 대학 생활을 무사히 마칠 수 있을까?",https://image-comic.pstatic.net/webtoon/817987/thumbnail/thumbnail_IMAG21_22f8f0f6-ffb1-4b24-b47e-6a1d33074ead.jpg,https://comic.naver.com/webtoon/list?titleId=817987&tab=mon
56,입술이 예쁜 남자,고도,로맨스,"10년 전 첫키스의 주인공이었던 동생친구가 완벽한 어른남자가 되어 나타났다.
여전히 예쁜 입술로 예쁜 말만 골라 하며 작정한 듯 한비를 홀리기 시작하는데...
이 아슬아슬한 줄타기는 누구의 승리로 끝나게 될까?",https://image-comic.pstatic.net/webtoon/791629/thumbnail/thumbnail_IMAG21_4122541015824753209.jpg,https://comic.naver.com/webtoon/list?titleId=791629&tab=mon
57,악녀교실,즛호,드라마,"같은 반 여자애에게 약점을 잡혀 괴롭힘 당하는 고등학생 '허정우'. 피폐한 나날을 보내던 정우의 반에 전학생 '한보라'가 온다. 까만 생머리와 다리에 얼룩을 가진 그 아이를 보고 정우는 강한 기시감을 느낀다. 아니나다를까, 시비 거는 반 아이들을
제압한 한보라는 그들에게 묻는다. '나랑 비슷한 애 본 적 있어?' 어쩌면 꼬인 것을 바로잡아줄 보라에게 정우는 접근하기로 하는데...",https://image-comic.pstatic.net/webtoon/814116/thumbnail/thumbnail_IMAG21_6a63ce48-bfe3-4a05-862f-4e6f1b3771c2.jpg,https://comic.naver.com/webtoon/list?titleId=814116&tab=mon
58,라서드,감람,판타지,"절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.
수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...
정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!",https://image-comic.pstatic.net/webtoon/756140/thumbnail/thumbnail_IMAG21_7c527b6e-773f-40c8-aa1a-5cbd9e7dc482.jpg,https://comic.naver.com/webtoon/list?titleId=756140&tab=mon
59,파견체,곽백수,판타지,"'단 하나의 지성이 온 우주의 종말을 가져올 수 있다.'

빅뱅 38억년 한 지성체의 폭주로 우주 종말의 위기를 겪은
우주의 지성체들은 '전우주관리국'이란 연합기구를 만들어
우주 전체의 지성체들을 감시 통제하고 있다.

이미 지구도 300만년 전부터 
인간을 복제한 '파견체'들이란 존재들을 통해 비밀리에
감시를 받아오고 있었는데....",https://image-comic.pstatic.net/webtoon/791256/thumbnail/thumbnail_IMAG21_3833187132113172581.jpg,https://comic.naver.com/webtoon/list?titleId=791256&tab=mon
60,사이다걸,김드루,드라마,"어느새 세상은 고구마밭이 되었다.
앞뒤 꽉꽉 막힌 사람, 대화가 통하지 않는 사람, 상식이 통하지 않는 사람이 넘쳐나는 세상…
상처 주기 싫어 참고, 배려하는 사람이 오히려 바보 취급당하는, 무언가 단단히 잘못된 이 세상!
착할 사람일수록 할 말은 하고 살 수 있는 세상을 위해, 청량감 넘치는 히어로 ‘사이다걸’이 신비한 사이다를 들고 찾아온다.",https://image-comic.pstatic.net/webtoon/800333/thumbnail/thumbnail_IMAG21_407ea651-d14f-47af-9e06-8813e7160421.jpeg,https://comic.naver.com/webtoon/list?titleId=800333&tab=mon
61,피폐물의 해피엔딩을 위하여,호,로맨스,"'나'는 피폐한 남주인공들이 신녀 ‘벨’을 소유하기 위해 수단과 방법을 가리지 않는 배드 엔딩 소설 [여명의 기적] 속으로 빙의했다. 
주인공의 행복을 방해하는 걸림돌 로지아나로 환생한 나는 생각한다. ""어쩌면 내가 이 소설의 엔딩을 바꿀 수 있지 않을까?""",https://image-comic.pstatic.net/webtoon/805437/thumbnail/thumbnail_IMAG21_e830e751-20be-4c57-a6ff-f299588d05b6.jpg,https://comic.naver.com/webtoon/list?titleId=805437&tab=mon
62,영앤리치가 아니야!,최삡뺩,개그,"<공대생 너무만화> 최삡뺩 작가의 개그로맨스 신작! 
모든 게 완벽한 퍼렁식품 CEO의 아들 서민준.
어른들과 친구들에게는 인기 폭발이지만, 여자친구를 사귀어 본 적 없는 모태솔로다.
민준은 같은 학교 여학생 새영에게 반하게 되는데, 새영의 이상형은 흙수저이지만 노력하는 사람이고, 자기보다 잘난 남자를 매우 싫어한다고?
사랑을 얻기 위해 영앤리치를 숨겨야하는 민준이의 첫 연애 도전기!",https://image-comic.pstatic.net/webtoon/734574/thumbnail/thumbnail_IMAG21_8688bbf6-1067-465b-9070-4fef7c1ab1cd.jpg,https://comic.naver.com/webtoon/list?titleId=734574&tab=mon
63,하루의 하루,김이랑,드라마,"오하루는 다른 사람의 마음을 읽을 수 있는 초능력자다.
얼마 전, 저주 받은 능력 때문에 첫사랑도 허무하게 깨져버리고
건조한 일상을 보내고 있던 하루에게 최근 신경쓰이는 사람이 생겼다.
​
그 사람은 바로, 같은 과 동기인 도하루.
그녀의 마음은 도무지 보이지 않는다. 이건 혹시.. 운명..?",https://image-comic.pstatic.net/webtoon/774302/thumbnail/thumbnail_IMAG21_4121973654889457249.jpg,https://comic.naver.com/webtoon/list?titleId=774302&tab=mon
64,악당과 악당이 만나면,삵,로맨스,"귀족들을 상대로 악명을 떨치던 제국 뒷세계 조직의 보스, 아탈란테. 
어느 날 황제로부터 폭군 리오넬 비안크 대공을 암살해 달라는 의뢰를 받게 된다.
조직원들과 평범하게 살고 싶었던 아탈란테는 의뢰를 수락하고 
대공성에 잠입해 암살 시도하는데….
하지만 어째서인지 죽지 않아?
한순간에 사랑을 속삭이는 대공에게서 아탈란테는 무사히 탈출할 수 있을까?",https://image-comic.pstatic.net/webtoon/804782/thumbnail/thumbnail_IMAG21_f09967ec-e4e8-4fb8-a8d5-a65db4c6e14e.jpg,https://comic.naver.com/webtoon/list?titleId=804782&tab=mon
65,너를 돌려차는 방법,한성만,로맨스,"관심 멈춰! 혼자가 제일 좋은 은신만렙 은솔.
조용한 고등학교 생활을 꿈꿨는데... 인기짱 선배, 지수 때문에 다 망했다!
엮였다 하면 파국인 환장듀오, 태권도부까지 함께하게 되다?!
청춘 그잡채! 우당탕탕 첫사랑 로맨스♥︎",https://image-comic.pstatic.net/webtoon/802551/thumbnail/thumbnail_IMAG21_04fdcd36-c440-4feb-8b3d-573b3584a32f.jpg,https://comic.naver.com/webtoon/list?titleId=802551&tab=mon
66,컨트롤X,사이렌,로맨스,"10년 사귄 전남친 '다니엘'이 절친 '올리비아'와 결혼했다. 그것도 내 생일인 크리스마스에!!!!
세계적인 싱어송라이터 '크리스'는 다니엘과 올리비아의 결혼식에 깜짝 방문해 그곳을 콘서트장으로 만들며 보기좋게 복수한다. 
하지만 다음날 아침, 크리스는 충격적인 소식을 접하게 된다. 
크리스는 과연 잃어버린 사랑, 우정, 명성을 모두 되찾을 수 있을까?",https://image-comic.pstatic.net/webtoon/812403/thumbnail/thumbnail_IMAG21_bc35a097-4b19-43bf-849e-26f8712bd65f.jpg,https://comic.naver.com/webtoon/list?titleId=812403&tab=mon
67,백호랑,박혬,판타지,"모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중!
사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다!
과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과 
그에게 엮인 지룡의 스펙타클한 일상",https://image-comic.pstatic.net/webtoon/745654/thumbnail/thumbnail_IMAG21_3978989878055821874.jpg,https://comic.naver.com/webtoon/list?titleId=745654&tab=mon
68,찌질하지만 로맨스는 하고 싶어,상수,로맨스,"여자랑 말도 제대로 못 해본 탓에 쉽게 설레고 의미부여하는 금사빠 이현태.
그렇지만 마음 속엔 순수한 사랑을 꿈꾼다. 
이런 현태의 찌질함을 때려서라도 바로잡아 주는 ‘젊꼰’ 선배 윤지희.
현태는 또 다시 사랑에 빠졌다. ‘금사빠라고? 아니야, 이번엔 진짜로 진지하다고!'
한 소년의 성장기이자 모든 남자들의 순수한 첫사랑 이야기.",https://image-comic.pstatic.net/webtoon/774870/thumbnail/thumbnail_IMAG21_5d86f40f-49cc-4ab3-a287-50a38c8ec95c.jpg,https://comic.naver.com/webtoon/list?titleId=774870&tab=mon
69,고백어택,늠개,로맨스,"하나는 언제나 2등이었다. 늘 1등을 하는 한건우 때문에!
속을 알 수 없는 건우를 무너뜨리기 위해 수단과 방법을 가리지 않던 하나.
이번에는 가짜 고백으로 멘탈을 흔들려 했는데...
어라, 얘 이 고백 왜 받지? 뭐... 내가 좋다고?!",https://image-comic.pstatic.net/webtoon/807397/thumbnail/thumbnail_IMAG21_d0a7cee2-4ded-4506-aedf-71c25675247c.jpg,https://comic.naver.com/webtoon/list?titleId=807397&tab=mon
70,마이너스의 손,김뎐,판타지,"만지면 모두 부서진다.
마이너스의 오른손을 가진 소년 이야기",https://image-comic.pstatic.net/webtoon/679568/thumbnail/thumbnail_IMAG21_0e7abd73-060d-42eb-afed-65cafc457104.jpg,https://comic.naver.com/webtoon/list?titleId=679568&tab=mon
71,매지컬 급식:암살법사,웡웡이,판타지,"온갖 ‘빌런’들로 가득한 현대사회, 이 어지러운 세상에 정의를 실현하고자 신이 강림했다.
그의 정의를 실현 할 용사는 바로… 마법소녀??
어쨌든 빌런을 퇴치하고자 마법소녀가 나타났다! 성능 확실한 마법소녀의 빌런 퇴치기!",https://image-comic.pstatic.net/webtoon/791062/thumbnail/thumbnail_IMAG21_d358a9ab-09bc-436b-8a77-076cae2ea8d1.jpg,https://comic.naver.com/webtoon/list?titleId=791062&tab=mon
72,최후의 금빛아이,알깨,판타지,"언니의 생일날, 이 세계를 지배하는 신에 의해 모든 것을 잃은 소녀 록시.
자신이 신들의 먹이에 불과하다는 충격적인 진실을 알게 된다.
록시는 심장만 있으면 언니를 되살릴 수 있다는 말을 믿고 험난한 여행을 떠난다.
그러나 곧 그녀를 뒤쫓는 자들과 감당할 수 없는 적들이 나타나는데...
록시는 앞을 막아서는 그들을 물리치고 과연 언니를 되살릴 수 있을까?",https://image-comic.pstatic.net/webtoon/772734/thumbnail/thumbnail_IMAG21_fdecfea5-8ca1-4a32-9c55-34a30f24266d.jpg,https://comic.naver.com/webtoon/list?titleId=772734&tab=mon
73,랭커휴재,신건,액션,"극비리로 진행되는 멤버쉽 온라인 게임 <랭커>.

우연히 랭커에 뛰어든 격투기선수 강준서.
어느 순간부터 상대가 괴물로 보였던 준서는 자신의 플레이어인 정준의 목소리를 통해서 안정을 되찾고,
정준과 함께하면서 증세를 치료하고자 마음먹는다.

하지만 랭커에는 목숨을 걸어야 하는 퀘스트뿐 아니라,
캐릭터끼리 벌이는 배틀과 사냥의 위협까지 도사리고 있다.",https://image-comic.pstatic.net/webtoon/801827/thumbnail/thumbnail_IMAG21_46875d4a-190f-4663-bac5-0d3003263646.jpg,https://comic.naver.com/webtoon/list?titleId=801827&tab=mon
74,슈퍼스타 천대리,Do8,감성,"“대한민국 직장인이라면 포기한 꿈 하나 정도는 있잖아요.” 
“그래, 누구에게나 그럴듯한 변명이 있지. 슈퍼스타의 아우라를 전수받기 전까지는…” 

일은 일대로 하고 업무 성과는 뺏기고, 
오늘도 내일도 평범한 직딩 천호연 대리! 
어느 날, 마음을 담아 부른 노래가 과거의 슈퍼스타 한지혁을 불러낸다. 

“네가 마음에 들었다. 내 아우라를 너에게 전수해 주지.” 
“…??!” 
“자, 이제 동료를 모아 직장인 밴드 오디션에 도전하자.” 
“…??????????!”",https://image-comic.pstatic.net/webtoon/785749/thumbnail/thumbnail_IMAG21_7d010b0f-a77f-4449-a910-1816e2c547cc.jpg,https://comic.naver.com/webtoon/list?titleId=785749&tab=mon
